id,carat,cut,color,clarity,depth,table,x,y,z,price
12632,2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353
23882,0.38,Premium,G,VS1,61.9,59.0,4.63,4.67,2.88,833
7707,1.51,Very Good,D,SI2,61.7,59.0,7.28,7.35,4.51,10546
18751,0.31,Ideal,D,SI1,62.4,53.0,4.35,4.33,2.71,732
24351,1.15,Ideal,G,SI2,62.3,56.0,6.75,6.67,4.18,4927
10280,0.32,Very Good,H,VS1,63.0,57.0,4.32,4.35,2.73,561
25899,0.36,Premium,F,SI1,,59.0,4.62,4.58,2.81,770
13357,0.5,Very Good,G,VS1,61.0,58.0,5.08,5.15,3.12,1694
19279,1.7,Premium,F,SI2,60.1,58.0,7.74,7.67,4.63,11322
7198,1.56,Ideal,G,VVS2,62.5,55.0,7.39,7.45,4.64,15609
16023,2.19,Ideal,H,SI2,62.0,56.0,8.36,8.48,5.22,17433
1831,0.41,Very Good,E,VS2,59.7,58.0,4.79,4.82,2.87,866
1818,0.5,Very Good,G,VVS2,61.4,57.0,5.1,5.16,3.15,1813
5279,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4558
5483,1.17,Ideal,F,SI1,61.1,56.0,6.77,6.82,4.15,6828
6986,0.52,Ideal,D,SI1,62.7,56.0,5.14,5.17,3.23,1600
4051,0.32,Ideal,G,VS1,60.5,56.0,4.42,4.44,2.68,645
4541,0.8,Ideal,F,SI1,60.5,57.0,6.02,6.07,3.66,3420
13419,1.22,Very Good,G,VS2,63.1,56.0,6.82,6.8,4.3,6962
16310,1.42,Good,F,VS2,63.7,57.0,7.08,6.99,4.48,9542
24912,1.35,Premium,G,SI2,58.4,59.0,7.32,7.28,4.26,6400
11899,1.06,Very Good,G,VS2,60.1,58.0,6.64,6.67,4.0,6212
3474,1.13,Ideal,H,I1,61.1,56.0,6.71,6.77,4.12,3603
10690,0.55,Premium,G,SI2,61.8,56.0,5.28,5.23,3.25,1280
19702,1.5,Very Good,E,VS1,59.5,61.0,7.43,7.46,4.43,16988
20506,4.01,Premium,I,I1,61.0,61.0,10.14,10.1,6.17,15223
26542,0.31,Ideal,G,IF,61.0,56.0,4.38,4.37,2.67,988
16732,0.52,Ideal,D,VS1,60.9,56.0,5.21,5.17,3.16,1835
8357,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2332
4212,0.43,Premium,G,VS2,61.1,58.0,4.88,4.84,2.97,1113
17128,1.02,Premium,G,VS2,62.6,59.0,6.39,6.43,4.01,5978
19964,0.32,Ideal,G,VS1,61.7,55.0,4.43,4.39,2.72,828
25123,1.2,Premium,J,SI1,60.6,59.0,6.88,6.84,4.16,4838
18924,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2171
23992,0.62,Ideal,F,SI2,62.0,58.0,5.44,5.49,3.39,1446
25594,1.5,Premium,E,SI2,61.2,59.0,7.36,7.41,4.52,9900
1644,0.26,Premium,G,VS1,61.3,60.0,4.12,4.07,2.51,491
19665,1.0,Premium,G,VS2,59.3,60.0,6.55,6.51,3.87,6048
511,1.01,Very Good,I,SI2,63.5,57.0,6.35,6.37,4.04,4244
15430,1.12,Very Good,H,SI2,61.7,59.0,6.67,6.71,4.13,5375
12423,0.53,Very Good,D,SI2,59.3,61.0,5.26,5.29,3.13,1226
24390,0.41,Ideal,F,IF,61.4,56.0,4.81,4.83,2.96,1439
9635,0.66,Ideal,D,VVS2,61.6,57.0,5.64,5.57,3.45,3049
6256,1.9,Ideal,I,SI2,60.9,55.0,8.0,8.06,4.89,12165
1310,1.02,Premium,F,SI2,62.7,59.0,6.38,6.45,4.02,4151
2927,0.33,Premium,G,VVS2,,59.0,4.46,4.41,2.75,965
9982,0.36,Ideal,H,VVS2,61.3,55.0,4.62,4.64,2.84,705
9991,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,11737
3814,0.3,Ideal,D,VS2,61.8,55.0,4.32,4.35,2.68,606
15765,0.91,Premium,H,VS1,59.2,62.0,6.2,6.14,3.65,3881
15964,0.59,Premium,I,IF,61.2,58.0,5.38,5.41,3.3,1866
18856,0.56,Ideal,E,VS1,61.0,57.0,5.32,5.34,3.25,1978
4335,0.58,Very Good,G,SI1,63.5,56.0,5.34,5.28,3.37,1393
17959,0.8,Premium,H,VS1,62.0,60.0,5.92,5.86,3.65,2935
25342,0.32,Ideal,D,VVS1,61.7,55.0,4.44,4.41,2.73,1140
4924,0.42,Ideal,E,SI1,62.1,55.0,4.79,4.81,2.98,743
9078,0.32,Very Good,D,VS2,61.8,57.0,4.35,4.36,2.69,758
22160,0.87,Very Good,H,SI2,61.0,56.0,6.15,6.19,3.77,2993
20730,0.25,Ideal,F,VVS1,60.9,57.0,4.06,4.09,2.48,575
5297,0.51,Ideal,E,VS2,61.9,55.0,5.1,5.14,3.17,1675
25962,0.35,Ideal,E,VS2,62.0,57.0,4.51,4.55,2.81,767
25561,0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7,641
17085,0.7,Good,G,VVS1,58.5,62.0,5.8,5.82,3.4,3380
22616,0.93,Very Good,G,SI1,61.7,56.0,6.22,6.26,3.85,4513
9242,0.34,Good,G,VVS2,58.0,61.0,4.56,4.58,2.65,826
26430,0.41,Ideal,F,IF,61.6,56.0,4.79,4.82,2.96,1439
3617,0.9,Fair,D,SI1,64.5,61.0,6.05,6.01,3.89,3689
5047,0.71,Good,G,SI2,63.8,56.0,5.65,5.6,3.59,1960
12902,1.5,Premium,G,VS2,59.9,58.0,7.38,7.34,4.41,11189
10009,0.59,Very Good,F,SI2,63.4,57.0,5.32,5.28,3.36,1301
24386,0.39,Premium,F,VS1,60.6,55.0,4.77,4.73,2.88,1092
21087,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,6532
5801,2.28,Premium,J,VS1,60.3,58.0,8.58,8.53,5.16,16174
18391,0.56,Ideal,D,VS2,60.9,56.0,5.32,5.35,3.25,1963
23768,0.7,Very Good,H,SI1,60.4,61.0,5.68,5.77,3.46,2296
1598,0.32,Premium,E,VVS1,60.8,59.0,4.45,4.43,2.7,1044
25653,0.65,Premium,E,SI1,60.5,59.0,5.61,5.49,3.36,1828
19190,2.03,Ideal,H,SI1,60.8,57.0,8.18,8.24,4.99,17864
14828,1.0,Fair,G,VVS2,66.9,55.0,6.2,6.17,4.14,4534
21330,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7148
10959,2.1,Very Good,J,SI2,59.1,58.0,8.4,8.46,4.98,12381
10149,1.54,Very Good,I,SI2,63.3,60.0,7.34,7.31,4.64,7437
11092,0.42,Premium,E,SI1,62.7,59.0,4.79,4.78,3.0,992
19447,0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,648
13510,1.6,Ideal,E,SI1,61.9,54.0,7.56,7.5,4.66,11437
40,1.55,Good,H,VS2,61.0,61.0,7.42,7.47,4.54,11364
4476,1.17,Ideal,F,VS2,61.8,55.0,6.81,6.74,4.19,8072
24088,0.63,Ideal,D,VS2,61.5,54.0,5.54,5.58,3.42,2013
6838,0.8,Premium,I,SI1,,60.0,6.01,5.95,3.64,2507
6149,1.02,Ideal,I,SI2,62.7,57.0,6.43,6.4,4.02,3913
19210,1.6,Very Good,E,SI2,62.0,57.0,7.47,7.54,4.65,9900
8399,1.08,Very Good,H,SI2,63.0,59.0,6.51,6.54,4.11,4481
4739,0.31,Ideal,D,SI2,62.6,57.0,4.35,4.27,2.7,593
16507,0.3,Ideal,D,SI1,61.0,54.0,4.34,4.35,2.65,552
7349,0.41,Very Good,D,VS1,62.9,57.0,4.73,4.75,2.98,1151
25752,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,2889
2623,0.27,Very Good,H,VVS2,62.5,55.0,4.12,4.16,2.59,504
6235,0.43,Good,E,SI1,63.1,56.0,4.8,4.83,3.04,739
19199,0.41,Ideal,E,VS1,61.8,55.0,4.75,4.8,2.95,1079
23895,1.56,Very Good,I,SI1,60.2,61.0,7.5,7.59,4.54,8470
5538,0.4,Ideal,G,VVS1,61.5,59.0,4.71,4.75,2.91,1051
23068,0.32,Ideal,E,VS2,62.6,53.0,4.37,4.38,2.74,702
19648,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,986
16514,1.06,Very Good,G,VS1,63.4,57.0,6.48,6.45,4.1,6595
10693,0.31,Premium,D,SI1,61.4,58.0,4.34,4.39,2.68,571
21827,0.43,Ideal,E,VVS2,62.0,57.0,4.84,4.87,3.01,1245
4608,0.75,Very Good,E,SI1,62.3,58.0,5.78,5.81,3.61,2923
8260,0.7,Very Good,G,SI1,61.8,56.0,5.7,5.76,3.54,2106
26681,2.21,Premium,F,SI2,59.6,60.0,8.53,8.49,5.07,16657
2263,0.41,Very Good,D,VVS1,61.9,60.0,4.71,4.75,2.93,1376
137,0.73,Very Good,E,VS1,62.1,60.0,5.71,5.79,3.57,3353
22755,0.35,Ideal,H,VVS1,61.7,56.0,4.53,4.55,2.8,798
23710,0.5,Premium,E,SI2,61.0,62.0,5.13,5.09,3.12,1097
12609,0.77,Premium,G,SI1,61.6,59.0,5.9,5.85,3.62,2657
24707,1.51,Very Good,G,VS1,60.2,63.0,7.36,7.39,4.44,12317
15377,1.05,Very Good,F,VS1,60.2,58.0,6.62,6.74,4.02,7276
1803,1.22,Premium,G,SI1,60.7,59.0,6.92,6.96,4.21,6492
23993,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7277
17605,0.48,Very Good,F,VS2,62.6,55.0,5.0,5.07,3.15,1311
18270,0.54,Very Good,G,VVS1,60.6,55.0,5.28,5.31,3.21,1983
21408,1.01,Good,G,VS2,63.2,57.0,6.3,6.35,4.0,5599
23519,0.32,Ideal,E,VS2,61.7,56.0,4.39,4.43,2.72,639
21914,1.21,Very Good,G,SI1,63.4,60.0,6.68,6.63,4.22,4637
12824,0.31,Ideal,G,VVS1,62.6,53.0,4.37,4.38,2.74,789
8255,1.0,Premium,G,SI2,61.8,60.0,6.37,6.34,3.93,4284
179,0.32,Ideal,E,VVS2,62.0,54.0,4.41,4.43,2.74,790
20025,1.06,Premium,E,SI2,60.5,60.0,6.67,6.61,4.02,4737
15838,0.85,Ideal,E,VS2,59.3,57.0,6.19,6.22,3.68,3924
25923,0.32,Ideal,I,VS1,62.1,57.0,4.37,4.42,2.73,471
8223,2.01,Premium,I,VS2,60.5,60.0,8.15,8.17,4.94,16626
16810,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,576
18595,0.41,Very Good,D,SI1,60.3,63.0,4.78,4.8,2.89,717
4588,0.4,Ideal,I,IF,62.4,56.0,4.73,4.7,2.94,1050
9616,0.7,Premium,H,SI1,61.1,58.0,5.73,5.69,3.49,2383
16471,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4044
822,0.26,Ideal,I,VS2,61.8,55.0,4.12,4.17,2.56,371
25900,0.5,Good,E,VVS1,58.3,62.0,5.16,5.23,3.03,2008
19481,0.39,Ideal,F,VVS2,60.4,60.0,4.73,4.78,2.87,1031
22181,1.01,Premium,G,SI1,61.0,58.0,6.53,6.49,3.97,4808
2915,1.0,Premium,F,SI1,62.1,59.0,6.36,6.39,3.96,5060
18981,0.43,Ideal,F,VVS2,62.2,55.0,4.85,4.83,3.01,1250
20613,0.72,Good,G,VS1,,57.8,5.85,5.87,3.4,2958
21011,1.21,Premium,J,VVS1,61.3,59.0,6.81,6.86,4.19,5893
9825,0.31,Premium,E,SI1,59.1,59.0,4.44,4.42,2.62,698
19084,2.4,Ideal,H,SI2,62.0,55.0,8.6,8.57,5.32,18541
2894,1.34,Ideal,J,VS1,62.0,57.0,7.04,7.12,4.39,5748
19536,0.7,Very Good,G,VS2,59.3,60.0,5.77,5.83,3.43,2539
23969,0.36,Ideal,H,VS2,61.0,55.0,4.59,4.62,2.81,587
25060,0.26,Very Good,F,VS1,61.7,58.0,4.1,4.14,2.54,453
22890,0.32,Ideal,G,VS1,60.7,56.0,4.43,4.46,2.7,602
13984,0.41,Very Good,F,VS2,62.6,57.0,4.71,4.74,2.96,863
16532,1.01,Fair,D,VS2,59.1,68.0,6.56,6.44,3.84,5797
7981,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.13,3.1,1354
12175,0.74,Very Good,I,VS2,,59.0,5.83,5.85,3.55,2327
26229,0.71,Premium,H,SI1,62.4,62.0,5.67,5.64,3.53,2207
9874,0.33,Very Good,E,SI1,60.2,58.0,4.49,4.55,2.72,579
6512,0.55,Premium,D,VVS2,58.7,57.0,5.44,5.39,3.18,2331
19370,0.81,Ideal,E,SI1,62.4,57.0,5.92,5.97,3.71,3109
19508,2.0,Premium,E,SI2,58.1,60.0,8.32,8.25,4.81,15984
606,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,4295
7616,1.0,Very Good,D,SI1,62.3,59.0,6.26,6.29,3.91,5342
24241,0.42,Ideal,G,VVS1,62.0,56.0,4.84,4.81,2.99,1235
2740,0.3,Ideal,G,IF,60.9,57.0,4.29,4.32,2.62,895
23220,1.7,Ideal,I,VS1,63.0,55.0,7.75,7.54,4.76,12030
10850,1.53,Premium,I,VS1,62.4,59.0,7.3,7.34,4.57,10729
10559,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,2297
7456,0.41,Very Good,E,SI1,63.2,56.0,4.74,4.72,2.99,1015
18605,0.63,Very Good,G,VS1,59.9,57.0,5.57,5.62,3.35,2241
1858,1.14,Ideal,I,SI2,62.1,55.0,6.71,6.72,4.17,4276
3531,1.51,Premium,I,SI1,61.8,60.0,7.23,7.3,4.49,7989
24134,0.33,Ideal,G,VVS2,62.7,55.0,4.46,4.41,2.78,965
25830,0.57,Ideal,G,SI1,62.0,55.0,5.35,5.32,3.31,1662
19281,0.33,Premium,G,VS1,59.2,59.0,4.54,4.51,2.68,854
20507,0.31,Premium,D,SI1,61.2,60.0,4.41,4.35,2.68,732
10922,0.57,Very Good,I,SI1,63.3,56.0,5.29,5.27,3.34,1176
19794,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4579
24300,0.52,Premium,D,VS2,61.2,58.0,5.2,5.16,3.17,1919
5604,0.51,Good,D,SI1,63.3,57.0,5.06,5.09,3.21,1423
11251,1.19,Good,G,VVS2,61.1,61.0,6.86,6.83,4.18,8995
19795,0.91,Very Good,E,SI1,62.5,61.0,6.1,6.19,3.84,4512
635,0.91,Premium,F,SI2,61.4,60.0,6.21,6.23,3.82,3682
24257,0.3,Very Good,G,IF,62.6,56.0,4.27,4.29,2.68,863
24837,0.53,Good,E,SI2,57.9,58.0,5.34,5.39,3.11,1140
16914,2.0,Premium,H,SI2,61.5,61.0,8.13,8.1,4.99,13134
16325,1.09,Ideal,G,VS1,62.5,56.0,6.63,6.55,4.12,6856
26007,0.92,Ideal,D,VS2,61.4,56.0,6.26,6.28,3.85,6513
23470,0.31,Premium,I,VS2,61.1,58.0,4.38,4.36,2.67,558
23788,0.53,Ideal,E,VS2,61.5,56.0,5.23,5.18,3.2,1801
5583,2.53,Premium,H,SI2,,59.0,8.9,8.82,5.29,17591
24461,0.5,Good,F,VS2,63.3,58.0,4.98,5.03,3.17,1436
17187,0.91,Very Good,E,VS2,61.1,58.0,6.2,6.28,3.81,5145
18093,0.4,Ideal,I,VVS2,62.0,56.0,4.77,4.74,2.95,1035
2071,1.52,Ideal,G,VS1,59.7,57.0,7.48,7.5,4.47,13777
5085,0.78,Ideal,D,VS2,61.9,56.0,5.88,5.94,3.66,3763
17964,0.32,Ideal,E,VVS1,61.2,55.0,4.41,4.42,2.7,892
15372,1.04,Premium,I,SI1,,60.0,6.47,6.51,4.01,4290
6336,0.55,Premium,G,VS2,62.3,56.0,5.29,5.24,3.28,1668
26117,0.32,Premium,G,VS2,61.0,59.0,4.46,4.42,2.71,720
15418,0.8,Very Good,I,SI2,60.7,56.0,6.01,6.03,3.66,2329
5406,1.01,Very Good,H,SI1,62.6,61.0,6.36,6.39,3.99,4622
268,0.38,Ideal,H,SI1,61.2,56.0,4.68,4.63,2.85,834
25872,0.3,Good,H,SI2,63.9,57.0,4.27,4.24,2.72,485
26736,0.34,Good,H,VS2,63.1,56.0,4.41,4.46,2.8,537
25265,0.71,Premium,F,VVS1,58.1,58.0,5.92,5.88,3.43,3347
24463,0.55,Ideal,I,VVS1,62.7,57.0,5.17,5.23,3.26,1593
11476,0.31,Very Good,G,VVS1,63.1,56.0,4.35,4.33,2.74,1046
22609,1.01,Premium,G,SI2,62.5,60.0,6.39,6.34,3.98,4327
26488,0.84,Very Good,E,SI2,62.1,58.0,6.02,6.09,3.76,3125
15345,0.59,Very Good,F,VS2,62.9,55.0,5.32,5.39,3.37,1622
22092,0.55,Very Good,F,SI1,60.5,59.0,5.29,5.35,3.22,1370
15563,0.36,Ideal,I,VS1,62.0,54.0,4.58,4.61,2.85,587
25155,0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,454
25890,0.53,Premium,E,SI1,61.9,56.0,5.22,5.19,3.22,1607
6606,0.28,Ideal,G,VS2,62.1,56.0,4.19,4.23,2.61,508
21519,0.55,Ideal,D,VS2,62.3,55.0,5.24,5.29,3.28,1928
3354,1.35,Premium,H,VS1,62.3,58.0,7.1,7.05,4.41,8543
792,1.45,Fair,F,I1,64.8,67.0,7.16,7.0,4.64,4320
260,0.59,Ideal,E,VS2,61.4,58.0,5.38,5.4,3.31,1657
1182,0.33,Ideal,E,VS2,62.3,56.0,4.46,4.47,2.78,723
12268,0.35,Premium,E,VS1,60.8,58.0,4.55,4.58,2.78,829
8530,0.4,Ideal,E,VS2,61.9,54.0,4.74,4.73,2.93,1020
19105,0.52,Ideal,F,VVS1,61.2,56.0,5.21,5.19,3.18,2867
1507,0.32,Very Good,H,SI1,63.1,58.0,4.36,4.33,2.74,591
20826,0.31,Good,E,VS2,63.4,55.0,4.32,4.35,2.75,544
15162,0.7,Very Good,I,VS2,60.1,57.0,5.79,5.82,3.49,2316
19155,2.08,Premium,F,SI2,62.0,60.0,8.15,8.1,5.04,13437
2202,0.7,Very Good,F,SI1,61.6,55.0,5.66,5.7,3.5,2230
14481,0.42,Ideal,D,VVS2,61.4,56.0,4.85,4.82,2.97,1389
20747,0.39,Premium,G,IF,59.8,55.0,4.84,4.77,2.87,1271
7260,0.42,Ideal,F,VVS2,62.1,55.0,4.81,4.79,2.98,1221
13680,0.41,Very Good,E,SI2,61.9,55.0,4.77,4.8,2.96,683
5509,0.72,Very Good,G,VS1,60.0,59.0,5.8,5.84,3.49,2671
24510,2.13,Ideal,H,SI2,61.8,57.0,8.21,8.25,5.09,15288
21594,0.41,Ideal,F,VVS2,61.0,56.0,4.78,4.82,2.93,1115
3477,0.7,Ideal,I,VS2,61.2,55.0,5.75,5.77,3.53,2249
19495,1.05,Ideal,I,SI2,61.8,59.0,6.53,6.49,4.02,4723
6636,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,2898
23744,0.31,Ideal,E,IF,62.2,53.0,4.35,4.4,2.72,958
26513,0.7,Very Good,F,SI1,58.4,63.0,5.77,5.84,3.39,2058
11755,1.01,Very Good,G,IF,61.1,56.0,6.45,6.48,3.95,9063
12444,1.0,Ideal,G,SI2,62.3,56.0,6.46,6.44,3.96,4861
10216,1.06,Premium,F,SI1,61.9,58.0,6.58,6.53,4.06,4862
11948,0.5,Very Good,E,SI2,62.4,57.0,5.03,5.07,3.15,1154
5286,1.01,Premium,F,SI2,62.4,58.0,6.41,6.37,3.99,4497
22846,0.43,Very Good,G,VS1,58.4,60.0,4.95,4.98,2.9,817
10144,0.8,Ideal,D,SI2,61.9,54.0,5.95,6.0,3.7,3210
841,0.72,Premium,F,SI1,62.0,60.0,5.74,5.77,3.57,2364
23703,0.38,Ideal,E,IF,61.4,55.0,4.68,4.7,2.88,1300
24407,1.23,Ideal,H,VS1,60.6,57.0,6.94,6.98,4.22,7803
23310,1.03,Ideal,H,SI1,61.0,55.0,6.56,6.59,4.01,4759
2353,0.7,Ideal,D,VS1,61.9,57.0,5.69,5.72,3.53,3093
15488,1.66,Premium,G,SI2,59.1,58.0,7.77,7.69,4.57,10030
22702,0.4,Ideal,G,VS1,61.3,55.0,4.78,4.75,2.92,1125
15192,1.01,Premium,H,SI1,62.3,58.0,6.44,6.4,4.0,5090
6018,1.01,Premium,D,SI1,61.6,62.0,6.44,6.38,3.95,5701
20871,1.41,Ideal,J,SI1,62.3,55.0,7.18,7.21,4.48,6889
10988,1.23,Premium,D,SI2,58.9,58.0,6.99,6.97,4.11,5283
22422,0.25,Premium,H,VVS1,59.8,59.0,4.07,4.09,2.44,450
2051,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9532
7913,0.4,Ideal,G,IF,62.0,56.0,4.73,4.76,2.94,1229
5427,0.4,Very Good,G,SI1,62.6,55.3,4.69,4.71,2.93,795
11381,0.7,Premium,F,SI2,59.6,58.0,5.79,5.72,3.43,2234
16345,0.3,Premium,D,SI2,60.2,60.0,4.35,4.32,2.61,574
8758,1.02,Very Good,G,VS1,62.0,59.0,6.39,6.45,3.98,6126
24853,1.01,Good,G,VS1,63.7,57.0,6.37,6.32,4.04,6618
21311,0.31,Ideal,H,VS1,61.6,54.8,4.35,4.37,2.69,557
19438,2.06,Very Good,J,VS2,61.8,59.0,8.14,8.2,5.05,13948
4684,1.0,Fair,H,VS1,57.4,68.0,6.52,6.47,3.73,4368
6035,2.02,Premium,H,VS2,62.7,53.0,8.02,7.95,0.0,18207
12275,0.47,Ideal,E,VS1,61.2,56.0,5.01,5.05,3.08,1872
24030,0.32,Ideal,F,VS2,62.1,57.0,4.35,4.38,2.71,645
11786,0.34,Ideal,F,SI1,59.4,57.0,4.58,4.54,2.71,630
21287,1.46,Very Good,I,SI1,62.5,57.0,7.15,7.19,4.48,7146
22192,0.3,Ideal,H,IF,61.5,56.0,4.31,4.34,2.66,789
1614,0.38,Ideal,H,IF,60.0,60.0,4.71,4.76,2.84,1064
12048,1.11,Ideal,H,SI1,62.3,55.0,6.7,6.65,4.16,5456
17902,0.41,Ideal,F,VS1,61.3,57.0,4.79,4.77,2.93,1076
26826,0.42,Ideal,G,SI1,62.5,56.0,4.83,4.8,3.01,945
6856,0.41,Premium,H,SI2,62.2,56.0,4.8,4.72,2.96,836
1569,1.02,Very Good,D,SI2,60.9,61.0,6.47,6.53,3.96,4904
22619,1.0,Good,E,SI2,57.7,65.0,6.59,6.55,3.79,3763
20360,0.31,Ideal,D,SI1,62.9,57.0,4.32,4.27,2.7,732
4665,0.31,Ideal,D,VS2,62.9,55.0,4.34,4.31,2.72,942
16678,2.0,Very Good,J,SI1,63.3,59.0,7.95,7.89,5.01,11189
14184,1.01,Very Good,F,VS2,63.1,56.0,6.41,6.37,4.03,6267
19267,0.41,Premium,G,VS1,60.0,61.0,4.86,4.77,2.89,961
18045,1.73,Very Good,I,SI2,62.0,58.0,7.6,7.69,4.74,9292
20438,1.78,Ideal,F,VS2,60.9,56.0,7.85,7.88,4.79,18128
21675,1.01,Good,G,VVS2,62.4,61.0,6.34,6.38,3.97,7137
14507,0.74,Good,H,VS2,63.0,57.0,5.72,5.77,3.62,2327
713,0.38,Very Good,F,SI2,61.2,57.0,4.67,4.71,2.87,585
247,0.9,Ideal,E,SI2,62.6,57.0,6.13,6.2,3.86,3808
17278,0.51,Very Good,F,VS1,,57.0,5.06,5.09,3.21,1627
19883,0.83,Ideal,G,SI1,62.1,57.0,6.03,5.95,3.72,3044
22082,2.23,Premium,J,SI1,62.1,59.0,8.29,8.33,5.16,13069
1285,1.27,Premium,H,VS2,60.7,58.0,7.04,6.97,4.25,7496
13400,0.91,Fair,D,SI1,65.2,57.0,6.08,6.04,3.95,3730
10864,0.9,Premium,G,VS2,61.5,60.0,6.16,6.13,3.78,4309
13757,0.31,Premium,E,SI2,61.2,61.0,4.37,4.36,2.67,558
26205,0.36,Ideal,E,VS1,61.5,55.0,4.58,4.66,2.84,753
1021,1.5,Ideal,H,VS1,61.2,56.0,7.39,7.4,4.52,12055
16682,1.2,Very Good,G,SI2,62.1,56.0,6.79,6.87,4.24,5183
7028,1.22,Premium,I,SI2,62.3,58.0,6.8,6.85,4.25,4831
20078,1.7,Ideal,I,VS2,61.7,56.0,7.72,7.64,4.74,11360
5170,1.6,Fair,D,SI2,64.7,58.0,7.35,7.28,4.73,8666
6276,0.32,Premium,H,SI1,62.3,60.0,4.36,4.4,2.73,461
7158,0.93,Premium,J,VS2,61.1,59.0,6.34,6.32,3.87,3125
11570,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
6694,0.76,Premium,D,SI2,58.8,57.0,6.03,5.98,3.51,2706
15057,1.32,Very Good,H,SI1,63.5,57.0,6.88,6.92,4.38,5717
17713,0.54,Ideal,D,VS2,61.1,57.0,5.29,5.19,3.2,1993
25718,0.4,Premium,I,VVS1,60.8,58.0,4.76,4.78,2.9,842
9946,0.44,Ideal,E,VS2,61.5,56.0,4.92,4.9,3.02,1073
10811,0.32,Very Good,G,IF,,55.0,4.37,4.4,2.75,872
18246,0.3,Ideal,F,VVS2,61.8,55.0,4.33,4.35,2.68,694
25948,0.7,Good,D,SI1,62.6,60.0,5.57,5.61,3.5,2681
21665,0.51,Good,G,VVS2,58.1,62.0,5.24,5.3,3.06,1813
26231,1.01,Ideal,E,SI2,62.2,54.0,6.39,6.43,3.99,4666
16883,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33,1630
7696,1.21,Ideal,E,VS1,61.7,56.0,6.82,6.85,4.22,12111
15076,0.76,Very Good,J,VS1,59.3,63.0,6.12,5.93,3.55,2036
15223,0.39,Very Good,G,VS2,62.4,56.0,4.64,4.68,2.91,787
22466,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,15185
21778,1.5,Good,G,VS2,63.6,60.0,7.24,7.2,4.59,12787
6473,0.6,Very Good,D,VS1,61.4,59.0,5.41,5.44,3.33,2431
12829,0.34,Premium,F,SI2,63.0,58.0,4.47,4.45,2.81,574
7293,1.21,Very Good,I,VS1,59.4,60.0,6.9,6.97,4.12,5865
24310,0.53,Ideal,F,VS2,61.2,56.0,5.22,5.25,3.2,1655
18348,0.94,Good,I,SI2,63.8,60.0,6.21,6.14,3.94,3079
17372,0.53,Ideal,G,VS2,61.0,55.0,5.23,5.24,3.2,1625
14466,0.71,Ideal,G,SI1,59.7,60.0,5.79,5.81,3.46,2522
6584,0.7,Very Good,E,VS2,63.4,59.0,5.63,5.67,3.58,2952
14855,0.34,Ideal,D,SI1,61.2,57.0,4.51,4.48,2.75,803
22351,0.66,Very Good,H,VVS1,61.9,59.0,5.59,5.65,3.48,2323
13124,0.41,Premium,E,SI1,61.5,61.0,4.78,4.75,2.93,904
22129,0.52,Premium,G,SI1,62.7,58.0,5.13,5.07,3.2,1249
15184,1.5,Very Good,I,SI1,60.4,61.0,7.35,7.39,4.45,8590
11749,0.9,Ideal,E,VVS2,62.8,54.0,6.11,6.21,3.87,7286
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
3686,0.28,Very Good,H,VVS1,59.9,62.0,4.23,4.28,2.55,504
18420,0.32,Ideal,E,VS1,61.8,55.0,4.43,4.4,2.73,972
5569,1.0,Very Good,E,SI1,63.3,57.0,6.28,6.32,3.99,5113
3403,0.31,Ideal,G,SI1,62.2,55.0,4.36,4.35,2.71,593
2293,0.51,Premium,G,SI1,62.0,56.0,5.14,5.12,3.18,1250
22781,0.32,Ideal,E,VS2,61.3,56.0,4.41,4.46,2.72,612
20519,0.76,Good,I,SI1,64.1,59.0,5.75,5.73,3.68,2016
